date,district,latitude,longitude
07/03/2014,2,42.407633,-83.144465
02/22/2016,1,42.406771,-83.21685
08/04/2014,2,42.409538,-83.11675
08/04/2014,2,42.409446,-83.117179
06/14/2016,1,42.406965,-83.202745
06/22/2016,2,42.407986,-83.130872
06/29/2016,2,42.407811,-83.139698
08/03/2016,2,42.408039,-83.122313
07/15/2014,2,42.409175,-83.11912
05/21/2015,2,42.408002,-83.125439
06/16/2014,2,42.408016,-83.123527
09/18/2014,3,42.442521,-82.95811
07/15/2014,2,42.408066,-83.121083
08/09/2014,2,42.407907,-83.13915
06/16/2014,2,42.407694,-83.149363
04/07/2016,3,42.438533,-82.957984
08/04/2014,3,42.440336,-82.958041
06/24/2014,2,42.408032,-83.132838
07/28/2014,2,42.409514,-83.117735
06/05/2014,2,42.408121,-83.122316
07/21/2014,2,42.4081,-83.124751
09/23/2014,4,42.40943,-82.950994
07/15/2014,2,42.408022,-83.137181
02/08/2016,2,42.408132,-83.131859
09/23/2015,2,42.407832,-83.141842
08/18/2014,3,42.442523,-82.957965
04/05/2016,3,42.439808,-82.957875
05/20/2014,2,42.408189,-83.123003
09/29/2014,3,42.440339,-82.957896
06/02/2016,3,42.442143,-82.957953
07/14/2014,2,42.409208,-83.120102
06/13/2016,2,42.408204,-83.12232
07/30/2014,2,42.408168,-83.133816
06/16/2014,2,42.408234,-83.153834
06/09/2014,2,42.408142,-83.135771
08/06/2016,2,42.408164,-83.127904
06/03/2016,2,42.409491,-83.118717
07/25/2016,1,42.407268,-83.200787
07/21/2014,2,42.409402,-83.119135
07/20/2016,2,42.408188,-83.12668
09/29/2014,3,42.439809,-82.95773
03/04/2015,3,42.438538,-82.957695
07/01/2014,2,42.407975,-83.144478
05/11/2016,2,42.40833,-83.159154
06/24/2014,2,42.408272,-83.132847
09/16/2015,3,42.447088,-82.957925
07/24/2015,1,42.406134,-83.268973
09/25/2015,2,42.408023,-83.146572
06/03/2016,2,42.409372,-83.120112
05/07/2015,1,42.399397,-83.202276
01/29/2015,3,42.445335,-82.957789
02/02/2016,2,42.407941,-83.150444
07/21/2014,2,42.407997,-83.148238
02/03/2016,2,42.408362,-83.132302
08/18/2014,2,42.409382,-83.12066
06/09/2014,2,42.408297,-83.135777
09/29/2014,3,42.439812,-82.957586
07/07/2014,2,42.408057,-83.144481
05/30/2014,2,42.408358,-83.124226
08/14/2014,2,42.408218,-83.139713
03/11/2016,1,42.406288,-83.259203
11/03/2014,2,42.408356,-83.127914
06/06/2014,2,42.408451,-83.132854
09/24/2014,3,42.43891,-82.957416
06/27/2016,2,42.4083,-83.139715
05/13/2016,1,42.407499,-83.202758
09/10/2014,3,42.439446,-82.957433
03/02/2016,1,42.406376,-83.26041
09/06/2016,2,42.408448,-83.136212
04/09/2014,2,42.408533,-83.122335
04/13/2016,4,42.431278,-82.957123
07/16/2014,2,42.408458,-83.127208
06/02/2014,2,42.40856,-83.12111
08/15/2014,2,42.408396,-83.139169
08/06/2014,2,42.409526,-83.120669
04/28/2016,3,42.443124,-82.957486
05/22/2014,2,42.408519,-83.123018
06/27/2014,2,42.408233,-83.143414
07/03/2014,2,42.408222,-83.144487
06/23/2016,3,42.444104,-82.95754
09/15/2015,3,42.439815,-82.957297
03/04/2015,3,42.438544,-82.957261
05/09/2016,3,42.439447,-82.957289
06/07/2016,2,42.408615,-83.122339
06/04/2016,2,42.408642,-83.129372
08/17/2016,2,42.408642,-83.121114
08/11/2014,2,42.408478,-83.139173
07/28/2016,2,42.408544,-83.135787
11/26/2014,4,42.409582,-82.95038
06/05/2014,2,42.408601,-83.123023
07/23/2014,2,42.408548,-83.127924
10/08/2015,2,42.408641,-83.121797
04/28/2016,3,42.444469,-82.957405
02/09/2017,3,42.439817,-82.957152
07/16/2014,2,42.408723,-83.1218
05/20/2014,2,42.408697,-83.122342
06/02/2014,2,42.408724,-83.121118
06/22/2016,2,42.408691,-83.132315
03/04/2015,3,42.438546,-82.957117
06/24/2014,2,42.408683,-83.123026
07/24/2014,2,42.408421,-83.141865
07/24/2014,3,42.444472,-82.957243
03/09/2015,3,42.44313,-82.957227
03/21/2017,1,42.406533,-83.268479
08/03/2015,3,42.444109,-82.957258
08/13/2014,2,42.408753,-83.133289
07/14/2014,2,42.408774,-83.132318
05/19/2014,2,42.408765,-83.12303
05/23/2014,2,42.408757,-83.12356
03/03/2015,3,42.438548,-82.956972
09/18/2015,1,42.406959,-83.243213
05/04/2016,3,42.43765,-82.956946
09/26/2016,3,42.43675,-82.956917
04/17/2015,3,42.441252,-82.957057
02/04/2016,2,42.408477,-83.148255
04/29/2015,3,42.443132,-82.957097
05/19/2014,2,42.408862,-83.122349
07/22/2014,2,42.408924,-83.158083
06/04/2016,2,42.408817,-83.134266
09/23/2016,1,42.407791,-83.209385
03/04/2015,2,42.408889,-83.129381
06/02/2016,3,42.440356,-82.956885
05/17/2014,2,42.408543,-83.145107
07/14/2014,2,42.408577,-83.142948
07/22/2014,2,42.408517,-83.150462
05/01/2014,2,42.408944,-83.122353
07/28/2016,2,42.408873,-83.1358
04/29/2015,3,42.443135,-82.956967
07/30/2014,2,42.408907,-83.133845
07/10/2014,2,42.408729,-83.138743
03/23/2015,4,42.409271,-82.949669
07/03/2014,2,42.408633,-83.144504
07/27/2015,1,42.406781,-83.266128
09/29/2014,3,42.440358,-82.956741
08/05/2016,2,42.409052,-83.121815
06/10/2016,2,42.409026,-83.122356
10/07/2015,2,42.409053,-83.121136
05/02/2016,3,42.443565,-82.956849
03/10/2015,3,42.443138,-82.956838
12/17/2014,2,42.408989,-83.133848
07/18/2014,2,42.40903,-83.130367
06/23/2014,2,42.40904,-83.129944
07/23/2014,2,42.408894,-83.138749
09/29/2014,3,42.440361,-82.956596
07/15/2014,2,42.409112,-83.130371
04/16/2014,6,42.312111,-83.111037
09/22/2015,2,42.409106,-83.136238
09/30/2014,2,42.409191,-83.122365
04/11/2016,4,42.434986,-82.956389
06/20/2014,2,42.409216,-83.121823
03/15/2016,2,42.40877,-83.15047
09/02/2014,2,42.409202,-83.131349
07/15/2014,2,42.409154,-83.133855
04/30/2015,3,42.44255,-82.956521
09/29/2014,3,42.439825,-82.95643
03/23/2016,2,42.409218,-83.121146
07/23/2014,2,42.409073,-83.138203
05/30/2014,2,42.409181,-83.124264
06/27/2016,2,42.409283,-83.154874
06/21/2016,1,42.407343,-83.24323
06/04/2014,2,42.409148,-83.126727
07/16/2014,2,42.409228,-83.128975
02/03/2016,2,42.409247,-83.133309
06/10/2016,2,42.409259,-83.123053
07/26/2016,2,42.409219,-83.127958
03/04/2015,2,42.409189,-83.136242
07/24/2014,3,42.445363,-82.95652
05/20/2016,3,42.439828,-82.956286
04/28/2016,3,42.443146,-82.956449
11/11/2015,1,42.408671,-83.189497
03/22/2016,2,42.409123,-83.139746
05/01/2014,2,42.409355,-83.122371
06/28/2016,1,42.407424,-83.246595
04/24/2015,3,42.444126,-82.956397
08/03/2016,2,42.409341,-83.123057
08/09/2014,2,42.409353,-83.131911
03/22/2016,2,42.409271,-83.136245
03/23/2016,3,42.445366,-82.956391
06/01/2015,4,42.409442,-82.9492
05/12/2016,2,42.409205,-83.139749
06/29/2016,2,42.409036,-83.145123
07/24/2014,2,42.40908,-83.141889
09/18/2015,1,42.407359,-83.253153
09/15/2015,3,42.439829,-82.956142
06/22/2016,2,42.409353,-83.136248
06/10/2016,2,42.409438,-83.122375
04/28/2016,4,42.409895,-82.949373
02/25/2014,2,42.409438,-83.132893
06/29/2016,2,42.409127,-83.144522
05/28/2014,1,42.408542,-83.199993
09/18/2015,1,42.407448,-83.253158
10/16/2015,2,42.409451,-83.126029
04/28/2016,1,42.407496,-83.250406
06/24/2014,2,42.409514,-83.132349
07/02/2014,1,42.407501,-83.24991
03/23/2016,1,42.407575,-83.245486
09/18/2015,1,42.407436,-83.253814
03/29/2016,3,42.445006,-82.95627
06/24/2015,1,42.407353,-83.257493
03/07/2016,3,42.444129,-82.956231
05/27/2015,1,42.408499,-83.201406
07/24/2014,3,42.443578,-82.956196
06/05/2015,1,42.408442,-83.206247
05/07/2016,2,42.409135,-83.149413
06/23/2016,2,42.409402,-83.138215
02/03/2016,2,42.409557,-83.12899
06/20/2014,2,42.409628,-83.121842
09/22/2015,2,42.409518,-83.136255
05/01/2014,2,42.40925,-83.150486
06/12/2014,2,42.409602,-83.122382
06/04/2014,2,42.409639,-83.128993
07/05/2016,1,42.400609,-83.203611
07/25/2014,1,42.407443,-83.266642
10/09/2015,2,42.40973,-83.125524
07/22/2014,1,42.400605,-83.203761
11/26/2014,4,42.40965,-82.948616
08/12/2014,2,42.408983,-83.146603
11/26/2014,4,42.409692,-82.948498
06/27/2014,1,42.398409,-83.203818
02/29/2016,1,42.398844,-83.203944
09/21/2014,1,42.399504,-83.203976
05/12/2016,6,42.314421,-83.105438
07/17/2014,1,42.398841,-83.204073
05/23/2016,1,42.398837,-83.204202
06/02/2014,1,42.399498,-83.204235
07/25/2016,1,42.398828,-83.204591
09/11/2014,1,42.400579,-83.204807
07/25/2014,1,42.398825,-83.204721
09/18/2014,1,42.399953,-83.204774
05/16/2016,6,42.304519,-83.12895
05/18/2015,3,42.445392,-82.95585
03/04/2015,3,42.438925,-82.955657
09/05/2014,3,42.44588,-82.955889
05/23/2016,3,42.441254,-82.955744
07/24/2014,1,42.400577,-83.204937
06/21/2016,2,42.409176,-83.146609
06/09/2016,6,42.276526,-83.149907
12/14/2015,6,42.276956,-83.150822
08/07/2014,3,42.445394,-82.955713
08/18/2014,3,42.443159,-82.955639
04/27/2016,4,42.410251,-82.948349
07/23/2014,3,42.439446,-82.955516
06/11/2014,2,42.409272,-83.146612
07/24/2014,3,42.444118,-82.955666
06/08/2015,1,42.409278,-83.204789
05/23/2014,1,42.40057,-83.205196
10/23/2014,3,42.440752,-82.95544
09/18/2014,3,42.44412,-82.955518
05/08/2015,5,42.372478,-83.093486
08/18/2014,3,42.436258,-82.955274
09/03/2014,3,42.439448,-82.955367
12/27/2016,1,42.387165,-83.204023
08/19/2015,3,42.443589,-82.955352
09/22/2014,4,42.410341,-82.948095
07/23/2014,3,42.43945,-82.955219
07/24/2014,3,42.443591,-82.955207
10/23/2014,3,42.439452,-82.955071
06/16/2015,1,42.399936,-83.205551
09/19/2014,1,42.398383,-83.204853
09/09/2015,4,42.41043,-82.947841
02/09/2016,1,42.409264,-83.205372
04/29/2016,3,42.438573,-82.954748
09/26/2016,3,42.443168,-82.954772
08/21/2014,3,42.438943,-82.954611
08/04/2014,3,42.438575,-82.954599
08/12/2016,3,42.439856,-82.954494
08/21/2014,3,42.438946,-82.954463
05/15/2014,1,42.399373,-83.206175
08/21/2014,3,42.436765,-82.954258
07/25/2014,3,42.43805,-82.954146
06/05/2015,3,42.439861,-82.954197
08/04/2014,3,42.440377,-82.954212
02/11/2016,6,42.318092,-83.097911
11/06/2015,3,42.442176,-82.95419
10/22/2014,3,42.439863,-82.954049
08/21/2014,3,42.43677,-82.953962
08/25/2014,3,42.444526,-82.954054
05/06/2015,2,42.416115,-83.206042
10/23/2014,3,42.444528,-82.953917
08/04/2014,3,42.438591,-82.953711
08/23/2014,3,42.439468,-82.953738
07/24/2014,3,42.444143,-82.953776
04/24/2015,3,42.440775,-82.953758
07/29/2014,3,42.438958,-82.953722
08/19/2015,3,42.443608,-82.953752
05/14/2015,3,42.441676,-82.953789
09/24/2014,4,42.410594,-82.94747
07/16/2015,3,42.438593,-82.953563
07/29/2014,3,42.436777,-82.953515
10/27/2014,3,42.439871,-82.953605
07/24/2014,3,42.439469,-82.95359
08/03/2015,7,42.365507,-83.203854
06/08/2015,2,42.40969,-83.184115
08/27/2014,2,42.410207,-83.157541
07/15/2014,2,42.410197,-83.158641
08/09/2016,1,42.409519,-83.190036
07/30/2014,2,42.410188,-83.159248
09/15/2015,3,42.438089,-82.951888
03/28/2017,1,42.407921,-83.263062
06/18/2014,2,42.410417,-83.138066
07/15/2014,2,42.41077,-83.121206
03/23/2017,2,42.410301,-83.158645
08/11/2014,2,42.410443,-83.144566
07/07/2016,2,42.41006,-83.171595
06/08/2016,2,42.410858,-83.121927
06/13/2014,2,42.410394,-83.149536
09/08/2014,6,42.308119,-83.12324
08/13/2014,2,42.41056,-83.142423
07/30/2014,2,42.410389,-83.159257
06/08/2015,2,42.410297,-83.166896
06/23/2014,2,42.410963,-83.121215
08/20/2014,2,42.410573,-83.146192
02/25/2014,2,42.410533,-83.150092
05/27/2016,2,42.410549,-83.151297
03/20/2017,1,42.40891,-83.267949
07/29/2014,2,42.410589,-83.158657
06/27/2014,2,42.410736,-83.144098
06/02/2016,1,42.409821,-83.193849
10/20/2015,1,42.409861,-83.192075
06/30/2014,2,42.410727,-83.147173
07/30/2014,2,42.410685,-83.158662
08/14/2014,2,42.410805,-83.147604
10/14/2015,1,42.409083,-83.267957
09/10/2014,2,42.410781,-83.158666
09/22/2015,2,42.410944,-83.150106
04/29/2015,2,42.410877,-83.15867
03/16/2017,1,42.408325,-83.28035
01/11/2016,1,42.410079,-83.194996
05/11/2015,2,42.410933,-83.151304
07/08/2014,2,42.411015,-83.145196
08/28/2014,6,42.31373,-83.108164
11/03/2015,2,42.410448,-83.183457
08/05/2014,2,42.411062,-83.146635
07/23/2014,2,42.410965,-83.159282
08/25/2014,2,42.410973,-83.158674
08/25/2014,2,42.410973,-83.158174
05/21/2015,5,42.377027,-83.096891
05/13/2015,2,42.411069,-83.158179
05/15/2015,2,42.411175,-83.157585
11/01/2016,2,42.411157,-83.159291
05/04/2016,6,42.308191,-83.123292
09/29/2015,1,42.408632,-83.281695
01/14/2015,3,42.439881,-82.953273
08/02/2014,3,42.443563,-82.953383
01/11/2017,1,42.408535,-83.257503
11/01/2016,2,42.411253,-83.159294
09/18/2014,3,42.44593,-82.953468
05/07/2015,2,42.411371,-83.148596
06/09/2015,1,42.410739,-83.185192
05/20/2015,5,42.372636,-83.093998
08/04/2014,3,42.43807,-82.953073
09/23/2015,2,42.411357,-83.158692
08/04/2014,3,42.439883,-82.95312
06/09/2015,1,42.410546,-83.19456
07/11/2015,2,42.411357,-83.158191
05/19/2015,2,42.411147,-83.179876
04/28/2016,3,42.44541,-82.953148
08/25/2014,2,42.411463,-83.157599
11/10/2014,2,42.411476,-83.155423
07/05/2016,1,42.410931,-83.1852
06/20/2016,1,42.408755,-83.257513
07/29/2014,1,42.410864,-83.18734
06/09/2014,2,42.411702,-83.143548
01/23/2017,2,42.411549,-83.1582
06/29/2016,1,42.410855,-83.192115
08/21/2014,3,42.438593,-82.952633
05/13/2015,2,42.411741,-83.158208
04/29/2015,2,42.411733,-83.159316
08/11/2014,2,42.411888,-83.144139
08/14/2014,7,42.350548,-83.204779
06/24/2014,2,42.411869,-83.14819
11/09/2015,3,42.438079,-82.952481
05/02/2016,3,42.444149,-82.95267
06/09/2014,2,42.411909,-83.142003
08/04/2014,3,42.438987,-82.952503
05/24/2016,3,42.438595,-82.952485
08/25/2014,2,42.411837,-83.158212
05/13/2015,2,42.411829,-83.15932
05/13/2015,2,42.411847,-83.157617
08/20/2014,2,42.411977,-83.145692
05/31/2016,6,42.275048,-83.145957
07/12/2016,2,42.411439,-83.183505
09/16/2015,3,42.437707,-82.952322
05/09/2016,3,42.43684,-82.95223
06/13/2014,2,42.41212,-83.149175
06/02/2015,2,42.412049,-83.157626
05/13/2015,2,42.412039,-83.158722
07/29/2014,2,42.412188,-83.143569
09/18/2014,3,42.445937,-82.95228
07/24/2014,3,42.440408,-82.952093
06/27/2014,2,42.412198,-83.148202
05/20/2015,5,42.372599,-83.094097
01/20/2016,5,42.371972,-83.09367
06/05/2015,3,42.439907,-82.951491
08/18/2015,7,42.350983,-83.205344
09/14/2015,3,42.438161,-82.951259
05/31/2016,6,42.274907,-83.145948
06/05/2015,3,42.44042,-82.951352
12/12/2014,2,42.4114,-83.121238
06/05/2015,3,42.440422,-82.951199
02/12/2015,7,42.350538,-83.205368
07/01/2014,2,42.411483,-83.121242
08/08/2014,2,42.411647,-83.12125
08/18/2015,7,42.350974,-83.206023
08/18/2016,2,42.397591,-83.112128
11/19/2014,2,42.399331,-83.11345
02/09/2016,3,42.44954,-82.951113
09/09/2014,3,42.443175,-82.950929
05/16/2014,6,42.308272,-83.124024
09/02/2015,3,42.445952,-82.950842
08/13/2014,2,42.412092,-83.121995
10/24/2014,5,42.373458,-83.095161
08/07/2015,1,42.411742,-83.185647
05/13/2015,2,42.412295,-83.157641
08/11/2014,2,42.412778,-83.121309
05/13/2015,2,42.412308,-83.155446
06/27/2014,2,42.412359,-83.147658
08/06/2015,2,42.412783,-83.122039
06/09/2015,1,42.411638,-83.188537
08/12/2014,2,42.412436,-83.145256
06/08/2015,1,42.410554,-83.208529
08/08/2016,2,42.41203,-83.178188
05/13/2015,2,42.412391,-83.157644
06/27/2014,2,42.412435,-83.149187
08/12/2014,2,42.412944,-83.121318
11/25/2015,1,42.411432,-83.196269
08/13/2014,3,42.445065,-82.948876
03/02/2015,3,42.442248,-82.948859
02/11/2015,2,42.412285,-83.171243
02/29/2016,1,42.411676,-83.192165
07/11/2014,2,42.412669,-83.143103
08/03/2015,7,42.365442,-83.208654
07/08/2014,2,42.412606,-83.148641
07/18/2014,1,42.410746,-83.208539
06/08/2015,2,42.412394,-83.171249
07/30/2014,2,42.412755,-83.144178
09/26/2014,2,42.412923,-83.134225
07/05/2016,1,42.410841,-83.208543
02/05/2016,1,42.380091,-83.209393
06/08/2016,2,42.413191,-83.12133
07/18/2016,7,42.350481,-83.207998
07/30/2014,2,42.412953,-83.143607
06/13/2014,2,42.412925,-83.149627
06/12/2015,1,42.411129,-83.208557
07/21/2014,2,42.41304,-83.147257
08/07/2015,2,42.413041,-83.146277
11/25/2015,1,42.41204,-83.197124
07/24/2014,2,42.413094,-83.14921
05/20/2015,5,42.372784,-83.094838
05/07/2015,5,42.371507,-83.093928
06/22/2016,2,42.413437,-83.132342
06/19/2015,1,42.412217,-83.193961
06/02/2014,2,42.413284,-83.146714
06/27/2014,2,42.413366,-83.146718
07/19/2016,2,42.413787,-83.123298
03/24/2016,2,42.413419,-83.149644
07/23/2014,2,42.413551,-83.144213
05/27/2014,2,42.413531,-83.146723
02/06/2015,2,42.397445,-83.112526
02/10/2015,2,42.398143,-83.113006
07/30/2014,2,42.413603,-83.147702
03/23/2016,2,42.413163,-83.180423
05/17/2014,2,42.413709,-83.14673
04/16/2014,6,42.289417,-83.135074
08/13/2014,3,42.447785,-82.948577
08/12/2014,2,42.413798,-83.145308
07/08/2014,2,42.41388,-83.145311
07/11/2014,1,42.411629,-83.226121
03/18/2016,5,42.376435,-83.097357
07/21/2015,1,42.413251,-83.189062
09/03/2015,2,42.414032,-83.149666
08/18/2014,2,42.413947,-83.122111
08/03/2015,7,42.364911,-83.210074
09/05/2014,2,42.414029,-83.122116
08/03/2015,7,42.364908,-83.210222
08/05/2014,2,42.414276,-83.14632
07/25/2014,2,42.414256,-83.148275
02/06/2015,2,42.397408,-83.112626
10/02/2015,6,42.274442,-83.146329
07/01/2014,5,42.393593,-83.109994
02/03/2016,2,42.414478,-83.150224
09/03/2015,3,42.446371,-82.947297
05/07/2015,2,42.41475,-83.148293
03/18/2016,5,42.376399,-83.097457
07/05/2016,1,42.413909,-83.191549
07/17/2014,2,42.41492,-83.147749
10/24/2014,5,42.375944,-83.097151
06/19/2015,1,42.414074,-83.192824
03/07/2016,2,42.429609,-83.105496
05/04/2015,2,42.399149,-83.113948
06/03/2014,1,42.411668,-83.23759
02/10/2015,2,42.39945,-83.114155
06/10/2015,1,42.411587,-83.259227
06/02/2014,2,42.414702,-83.12141
07/24/2014,1,42.412823,-83.214028
02/09/2017,5,42.376355,-83.097581
07/16/2014,2,42.414954,-83.122173
04/05/2016,1,42.411997,-83.262837
05/21/2015,5,42.376705,-83.097791
05/08/2015,5,42.371682,-83.094468
06/27/2014,2,42.415819,-83.148331
06/27/2014,2,42.415873,-83.147783
05/06/2015,5,42.373313,-83.095561
04/24/2014,2,42.415882,-83.150269
07/21/2014,2,42.415969,-83.147786
01/26/2016,1,42.413366,-83.225027
06/02/2014,1,42.413326,-83.226943
06/02/2014,1,42.413646,-83.226238
10/22/2014,5,42.370953,-83.094059
08/06/2014,2,42.415166,-83.122187
07/24/2014,2,42.414815,-83.143191
12/28/2015,2,42.414637,-83.183678
06/30/2014,2,42.414894,-83.144749
08/06/2014,2,42.414905,-83.142605
07/15/2014,2,42.415329,-83.122195
06/09/2015,2,42.414742,-83.183683
02/06/2015,2,42.39769,-83.113194
10/02/2014,5,42.373277,-83.09566
05/05/2015,2,42.399076,-83.114147
09/30/2014,5,42.38998,-83.107848
08/02/2016,2,42.415411,-83.122199
09/09/2015,1,42.413266,-83.263136
09/16/2015,7,42.350426,-83.210174
08/12/2016,2,42.397299,-83.112925
07/11/2016,1,42.414126,-83.226264
09/07/2016,2,42.415221,-83.145361
06/08/2016,2,42.415658,-83.122212
05/16/2014,1,42.414222,-83.226269
05/22/2015,5,42.373887,-83.096142
07/31/2014,2,42.415341,-83.146787
09/26/2016,2,42.41574,-83.122217
06/30/2014,2,42.415388,-83.144769
09/22/2015,1,42.412648,-83.284665
06/04/2016,2,42.41557,-83.141548
09/30/2014,5,42.389941,-83.107956
07/09/2014,2,42.415598,-83.145825
10/24/2014,5,42.375836,-83.097451
06/02/2014,2,42.415753,-83.146802
07/07/2014,1,42.414669,-83.227024
08/13/2014,2,42.415804,-83.145833
03/14/2016,2,42.415818,-83.145385
08/28/2015,1,42.413019,-83.255806
06/27/2014,1,42.41309,-83.279191
03/10/2015,1,42.415208,-83.210678
06/06/2015,2,42.397961,-83.113504
04/16/2016,2,42.415722,-83.182586
07/23/2014,2,42.416164,-83.146816
03/15/2017,1,42.413532,-83.27865
07/21/2014,2,42.416069,-83.122234
05/17/2014,2,42.416247,-83.14682
06/08/2016,2,42.416151,-83.122238
09/09/2015,1,42.416003,-83.188721
10/29/2014,5,42.377054,-83.098395
05/08/2015,5,42.371929,-83.095006
03/01/2016,1,42.413725,-83.279994
03/22/2016,2,42.416266,-83.163846
07/30/2014,2,42.416488,-83.14738
05/20/2015,5,42.3722,-83.095193
03/16/2016,5,42.3758,-83.097551
03/01/2016,1,42.413834,-83.279998
05/12/2015,2,42.416586,-83.145862
06/03/2014,2,42.416374,-83.162768
07/30/2015,1,42.413813,-83.284047
02/10/2015,2,42.399668,-83.114811
02/29/2016,1,42.414253,-83.255867
02/26/2016,1,42.414235,-83.256547
03/01/2016,1,42.413941,-83.280002
02/10/2015,2,42.397924,-83.113604
10/22/2014,5,42.37083,-83.094396
05/17/2016,7,42.350405,-83.212004
05/08/2015,5,42.371893,-83.095105
03/20/2017,5,42.383092,-83.102632
04/20/2015,2,42.400958,-83.11577
08/03/2015,7,42.36536,-83.213361
08/03/2015,7,42.364857,-83.213589
09/11/2014,5,42.35318,-83.007659
09/11/2015,6,42.313505,-83.109547
05/08/2015,5,42.371501,-83.094966
04/04/2016,5,42.376185,-83.098056
06/18/2015,5,42.39535,-83.112078
06/17/2015,5,42.391759,-83.109592
08/09/2016,5,42.353228,-83.007798
06/17/2015,5,42.392559,-83.110152
05/22/2015,5,42.373364,-83.096334
06/18/2015,5,42.394536,-83.111653
01/27/2016,3,42.419217,-83.057369
09/10/2014,1,42.415724,-83.237832
03/04/2015,2,42.417311,-83.163298
12/16/2014,2,42.416145,-83.214177
05/31/2016,4,42.404332,-82.928007
08/26/2014,2,42.416132,-83.215237
05/21/2016,3,42.418633,-83.091737
05/07/2015,5,42.382183,-83.10231
06/27/2016,3,42.419439,-83.052593
08/25/2014,2,42.416327,-83.21033
06/27/2016,3,42.419447,-83.049412
12/07/2015,3,42.419618,-83.041997
08/26/2014,2,42.416208,-83.214822
06/11/2015,1,42.415833,-83.237838
08/27/2014,2,42.416192,-83.217455
08/27/2014,2,42.416188,-83.218086
06/24/2015,1,42.414868,-83.285612
12/30/2015,3,42.419362,-83.058983
11/17/2014,3,42.419344,-83.060072
07/21/2016,3,42.419002,-83.083843
09/29/2014,4,42.427625,-82.958859
02/12/2015,3,42.422442,-82.998879
03/03/2016,3,42.419536,-83.053576
09/30/2014,2,42.416625,-83.201147
11/03/2014,1,42.415501,-83.265215
06/28/2016,2,42.416513,-83.210337
04/07/2016,3,42.420717,-83.004459
09/29/2014,4,42.427696,-82.958805
09/17/2014,1,42.415774,-83.239473
03/02/2017,3,42.419605,-83.054625
04/01/2014,3,42.419606,-83.054166
07/25/2015,6,42.273828,-83.146851
06/17/2015,5,42.391723,-83.109692
07/13/2016,5,42.392523,-83.110252
12/11/2015,3,42.419865,-83.04201
03/14/2016,3,42.41939,-83.075494
06/03/2016,3,42.41987,-83.045086
04/07/2016,3,42.420805,-83.004463
03/14/2016,3,42.419689,-83.054167
03/14/2016,3,42.420029,-83.041466
08/21/2015,3,42.41946,-83.077475
08/23/2014,2,42.416715,-83.209366
12/23/2015,3,42.419446,-83.078464
05/11/2015,2,42.41789,-83.159544
06/11/2016,3,42.419645,-83.060696
06/01/2016,3,42.419556,-83.075932
08/04/2014,3,42.423056,-82.998356
07/07/2016,3,42.419432,-83.081968
06/25/2016,3,42.420111,-83.041469
12/10/2015,3,42.420111,-83.042022
08/07/2014,3,42.42098,-83.00447
04/01/2014,3,42.419853,-83.05417
07/28/2016,3,42.426068,-82.989851
05/22/2015,5,42.373325,-83.096442
06/03/2016,3,42.420094,-83.046185
11/05/2015,2,42.416902,-83.209373
08/12/2014,2,42.418325,-83.143828
12/10/2015,3,42.420276,-83.042031
11/05/2015,2,42.416995,-83.209375
02/09/2017,3,42.419471,-83.087533
10/21/2015,2,42.41711,-83.205064
03/24/2016,3,42.420358,-83.042035
04/07/2016,3,42.422964,-82.999622
02/29/2016,1,42.415553,-83.285646
05/27/2015,2,42.418121,-83.164431
08/26/2014,2,42.417082,-83.209777
06/20/2016,3,42.420316,-83.047276
11/06/2015,2,42.417009,-83.215273
09/01/2015,3,42.419636,-83.08754
04/07/2016,3,42.421482,-83.00369
08/23/2014,2,42.417063,-83.214857
06/20/2016,3,42.420409,-83.046799
04/25/2016,4,42.40087,-82.924229
11/06/2015,3,42.425629,-82.992501
08/06/2014,2,42.40818,-83.116859
06/13/2016,3,42.420491,-83.046804
11/07/2014,3,42.420363,-83.053137
01/14/2016,3,42.420157,-83.074607
03/16/2015,1,42.416326,-83.266319
03/07/2016,4,42.403164,-82.925468
07/12/2016,2,42.41725,-83.214865
09/17/2015,2,42.397079,-83.113525
07/24/2015,5,42.394841,-83.111992
08/31/2015,3,42.419868,-83.088083
05/12/2016,3,42.42155,-83.006904
07/13/2015,3,42.42384,-82.997706
08/21/2015,3,42.420452,-83.057927
02/04/2015,3,42.427332,-82.988313
06/11/2016,6,42.310044,-83.118854
09/22/2014,1,42.416269,-83.248381
01/24/2017,4,42.402279,-82.92479
08/02/2016,1,42.416432,-83.266376
06/24/2015,1,42.415995,-83.284788
08/25/2014,2,42.417439,-83.210367
05/08/2015,5,42.371748,-83.095504
12/28/2015,3,42.420404,-83.074614
04/01/2014,3,42.420689,-83.0536
02/09/2016,5,42.359593,-82.992364
05/20/2015,5,42.372018,-83.095691
05/08/2015,5,42.371393,-83.095265
01/15/2016,3,42.420467,-83.050001
08/04/2015,3,42.420637,-83.061181
02/13/2015,3,42.424602,-82.996518
04/01/2014,3,42.420802,-83.056279
07/21/2016,6,42.309089,-83.121403
06/13/2016,3,42.420986,-83.045686
08/12/2015,1,42.416896,-83.238583
09/23/2014,1,42.416829,-83.242796
08/21/2015,3,42.420721,-83.072196
03/12/2016,5,42.376042,-83.098456
04/23/2016,3,42.426622,-82.991952
09/15/2014,5,42.354927,-83.004644
05/08/2015,5,42.371358,-83.095364
12/18/2014,2,42.417741,-83.208748
